순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
3379,KB국민카드,49415330,KB체크카드,개인,비자,체크,2024. 11,,
3380,KB국민카드,49415331,KB체크카드,개인,비자,체크,2024. 11,,
3381,KB국민카드,49415332,KB체크카드,개인,비자,체크,2024. 11,,
3382,KB국민카드,49415333,KB체크카드,개인,비자,체크,2024. 11,,
3383,KB국민카드,49415334,KB체크카드,개인,비자,체크,2024. 11,,
3384,우리카드,534957,우리카드,개인,마스터,신용,2024. 11,,
3385,신한카드,539511,신한카드,개인,마스터,신용,2024. 11,,
3386,KB국민카드,541456,KB국민카드,개인,마스터,신용,2024. 11,,
3387,KB국민카드,543644,KB국민카드,개인,마스터,신용,2024. 11,,
3388,KB국민카드,544847,KB체크카드,개인,마스터,체크,2024. 11,,
3389,KB국민카드,544924,KB체크카드,개인,마스터,체크,2024. 11,,
3390,우리카드,548134,우리카드,법인,마스터,신용,2024. 11,,
3391,KB국민카드,550537,KB체크카드,개인,마스터,체크,2024. 11,,
3392,BC카드,900036,씨티비씨카드,개인,로컬,신용,2024. 11,,
3393,롯데카드,940987,롯데카드,개인,로컬,신용,2024. 11,,
3394,신한카드,941155,신한카드,개인,로컬,신용,2024. 11,,
3395,신한카드,941156,신한카드체크,개인,로컬,체크,2024. 11,,
3396,현대카드,943191,현대로컬개인,개인,로컬,신용,2024. 11,,
3397,현대카드,943192,현대로컬개인,개인,로컬,신용,2024. 11,,
3398,KB국민카드,943670,KB체크카드,개인,로컬,체크,2024. 11,,
3399,BC카드,947350,비씨GIFT,개인,로컬,기프트,2024. 11,,
3400,BC카드,948350,비씨카드,개인,로컬,신용,2024. 11,,
3401,BC카드,949557,농협바우처선불,개인,로컬,기프트,2024. 11,,
3402,우리카드,950021,우리화물복지,개인,로컬,신용,2024. 11,,
3403,우리카드,950027,우리카드,개인,로컬,신용,2024. 11,,
3404,우리카드,952013,우리카드,개인,로컬,체크,2024. 11,,
3405,우리카드,952016,우리카드,개인,로컬,체크,2024. 11,,
3406,우리카드,952017,우리카드,개인,로컬,체크,2024. 11,,
3407,우리카드,952062,우리화물복지,법인,로컬,체크,2024. 11,,
3408,우리카드,952063,우리화물복지,법인,로컬,체크,2024. 11,,
3409,우리카드,952064,우리화물복지,법인,로컬,체크,2024. 11,,
3410,우리카드,955000,우리카드,개인,로컬,신용,2024. 11,,
3411,삼성카드,971013,삼성개인신용,개인,로컬,신용,2024. 11,,
3412,롯데카드,372366,롯데카드,개인,아멕스,신용,2025. 03,,
3413,신한카드,40706700,신한카드체크,개인,비자,체크,2025. 03,,
3414,신한카드,40706701,신한카드체크,개인,비자,체크,2025. 03,,
3415,신한카드,40706702,신한카드체크,개인,비자,체크,2025. 03,,
3416,신한카드,40706703,신한카드체크,개인,비자,체크,2025. 03,,
3417,신한카드,40706704,신한카드체크,개인,비자,체크,2025. 03,,
3418,신한카드,40706705,신한카드체크,개인,비자,체크,2025. 03,,
3419,신한카드,40706706,신한카드체크,개인,비자,체크,2025. 03,,
3420,신한카드,40706707,신한카드체크,개인,비자,체크,2025. 03,,
3421,현대카드,411142,현대비자개인,개인,비자,신용,2025. 03,,
3422,현대카드,414324,현대비자개인,개인,비자,신용,2025. 03,,
3423,현대카드,414493,현대비자개인,개인,비자,신용,2025. 03,,
3424,신한카드,425326,신한카드체크,개인,비자,체크,2025. 03,,
3425,KB국민카드,444350,KB국민카드,개인,비자,신용,2025. 03,,
3426,롯데카드,449115,롯데법인카드,법인,비자,신용,2025. 03,,
3427,현대카드,449819,현대비자개인,개인,비자,신용,2025. 03,,
3428,신한카드,450654,신한카드,개인,비자,신용,2025. 03,,
3429,신한카드,46676200,신한카드,개인,비자,신용,2025. 03,,
3430,신한카드,46676201,신한카드,개인,비자,신용,2025. 03,,
3431,신한카드,46676202,신한카드,개인,비자,신용,2025. 03,,
3432,신한카드,46676203,신한카드,개인,비자,신용,2025. 03,,
3433,신한카드,46676204,신한카드,개인,비자,신용,2025. 03,,
3434,신한카드,46676205,신한카드,개인,비자,신용,2025. 03,,
3435,신한카드,46676206,신한카드,개인,비자,신용,2025. 03,,
3436,신한카드,46676207,신한카드,개인,비자,신용,2025. 03,,
3437,신한카드,46676208,신한카드,개인,비자,신용,2025. 03,,
3438,신한카드,46676209,신한카드,개인,비자,신용,2025. 03,,
3439,신한카드,46676210,신한카드,개인,비자,신용,2025. 03,,
3440,신한카드,46676211,신한카드,개인,비자,신용,2025. 03,,
3441,신한카드,46676212,신한카드,개인,비자,신용,2025. 03,,
3442,신한카드,46676213,신한카드,개인,비자,신용,2025. 03,,
3443,신한카드,46676214,신한카드,개인,비자,신용,2025. 03,,
3444,신한카드,473183,신한카드,개인,비자,신용,2025. 03,,
3445,신한카드,473203,신한카드법인,법인,비자,신용,2025. 03,,
3446,신한카드,473301,신한카드,개인,비자,신용,2025. 03,,
3447,신한카드,481943,신한카드체크,개인,비자,체크,2025. 03,,
3448,신한카드,486901,신한카드체크,개인,비자,체크,2025. 03,,
3449,현대카드,488902,현대비자개인,개인,비자,신용,2025. 03,,
3450,신한카드,491936,신한카드,개인,비자,신용,2025. 03,,
3451,KB국민카드,49300310,KB국민카드,개인,비자,신용,2025. 03,,
3452,신한카드,515395,신한카드체크,개인,마스터,체크,2025. 03,,
3453,KB국민카드,544643,KB국민카드,개인,마스터,신용,2025. 03,,
3454,KB국민카드,544822,KB체크카드,개인,마스터,체크,2025. 03,,
3455,BC카드,544963,iM뱅크비씨카드,개인,마스터,신용,2025. 03,,
3456,KB국민카드,545355,KB체크카드,개인,마스터,체크,2025. 03,,
3457,KB국민카드,546198,KB체크카드,개인,마스터,체크,2025. 03,,
3458,신한카드,548180,신한카드,개인,마스터,신용,2025. 03,,
3459,롯데카드,548287,롯데카드,개인,마스터,신용,2025. 03,,
3460,롯데카드,548954,롯데카드,개인,마스터,신용,2025. 03,,
3461,롯데카드,554876,롯데카드,개인,마스터,신용,2025. 03,,
3462,신한카드,559976,신한카드,개인,마스터,신용,2025. 03,,
3463,BC카드,941103,IBK비씨카드,개인,로컬,신용,2025. 03,,
3464,신한카드,941157,신한카드,개인,로컬,신용,2025. 03,,
3465,신한카드,941158,신한카드체크,개인,로컬,체크,2025. 03,,
3466,신한카드,941159,신한카드체크,개인,로컬,체크,2025. 03,,
3467,BC카드,944231,iM뱅크비씨체크,개인,로컬,체크,2025. 03,,
3468,BC카드,944803,비씨체크,개인,로컬,체크,2025. 03,,
3469,BC카드,947131,iM뱅크비씨카드,개인,로컬,신용,2025. 03,,
3470,BC카드,950028,우리카드,개인,로컬,신용,2025. 03,,
3471,우리카드,952011,우리카드,개인,로컬,체크,2025. 03,,
3472,BC카드,952018,우리체크,개인,로컬,체크,2025. 03,,
3473,삼성카드,356804,삼성개인신용,개인,JCB,신용,2025. 06,,
3474,삼성카드,356805,삼성법인신용,법인,JCB,신용,2025. 06,,
3475,현대카드,37236401,현대아멕스개인,개인,아멕스,신용,2025. 06,,
3476,우리카드,410642,우리카드,개인,비자,신용,2025. 06,,
3477,우리카드,410680,우리카드,개인,비자,신용,2025. 06,,
3478,신한카드,424598,신한카드체크,개인,비자,체크,2025. 06,,
3479,하나카드,443082,하나체크카드,개인,비자,체크,2025. 06,,
3480,KB국민카드,448798,KB국민카드,개인,비자,신용,2025. 06,,
3481,우리카드,449703,우리카드,개인,비자,신용,2025. 06,,
3482,우리카드,449704,우리카드,개인,비자,체크,2025. 06,,
3483,하나카드,461218,하나기업,법인,비자,신용,2025. 06,,
3484,하나카드,467400,하나기업,법인,비자,신용,2025. 06,,
3485,하나카드,478948,하나카드,개인,비자,신용,2025. 06,,
3486,하나카드,478965,하나카드,개인,비자,신용,2025. 06,,
3487,하나카드,479022,하나카드,개인,비자,신용,2025. 06,,
3488,하나카드,479025,하나기업체크,법인,비자,체크,2025. 06,,
3489,하나카드,486893,하나카드,개인,비자,신용,2025. 06,,
3490,하나카드,522420,하나체크카드,개인,마스터,체크,2025. 06,,
3491,BC카드,52936050,IBK비씨카드,법인,마스터,신용,2025. 06,,
3492,하나카드,532288,하나카드,개인,마스터,신용,2025. 06,,
3493,BC카드,544587,비씨카드,법인,마스터,신용,2025. 06,,
3494,KB국민카드,545399,KB국민카드,개인,마스터,신용,2025. 06,,
3495,우리카드,545577,우리카드,개인,마스터,신용,2025. 06,,
3496,KB국민카드,546360,KB체크카드,개인,마스터,체크,2025. 06,,
3497,BC카드,546423,IBK비씨체크,개인,마스터,체크,2025. 06,,
3498,신한카드,546504,신한카드,개인,마스터,신용,2025. 06,,
3499,롯데카드,54802836,롯데법인카드,법인,마스터,신용,2025. 06,,
3500,롯데카드,54810810,롯데법인카드,법인,마스터,신용,2025. 06,,
3501,하나카드,548187,하나카드,개인,마스터,신용,2025. 06,,
3502,우리카드,548217,우리카드,개인,마스터,신용,2025. 06,,
3503,하나카드,548781,하나카드,개인,마스터,신용,2025. 06,,
3504,BC카드,920054,다날체크,개인,로컬,체크,2025. 06,,
3505,롯데카드,940988,롯데카드,개인,로컬,신용,2025. 06,,
3506,신한카드,941154,신한카드,개인,로컬,신용,2025. 06,,
3507,신한카드,941160,신한카드,개인,로컬,신용,2025. 06,,
3508,하나카드,943051,당근페이,개인,로컬,체크,2025. 06,,
3509,하나카드,943052,SK플래닛,개인,로컬,체크,2025. 06,,
3510,KB국민카드,943671,KB체크카드,개인,로컬,체크,2025. 06,,
3511,KB국민카드,944563,KB국민카드,개인,로컬,신용,2025. 06,,
3512,광주은행,945935,광주GIFT,개인,로컬,기프트,2025. 06,,
3513,광주은행,945936,광주GIFT,개인,로컬,기프트,2025. 06,,
3514,지드림카드,949558,NH바우처,개인,로컬,기프트,2025. 06,,
3515,우리카드,950029,우리카드,개인,로컬,신용,2025. 06,,
3516,우리카드,950031,우리카드,개인,로컬,신용,2025. 06,,
3517,BC카드,954054,다날체크,개인,로컬,체크,2025. 06,,
3518,삼성카드,971007,삼성개인체크,개인,로컬,체크,2025. 06,,
3519,삼성카드,971008,삼성개인체크,개인,로컬,체크,2025. 06,,
3520,삼성카드,971014,삼성체크,개인,로컬,체크,2025. 06,,
3521,삼성카드,971015,삼성월렛머니,개인,로컬,체크,2025. 09,변경,
3522,신한카드,341136,신한카드,개인,아멕스,신용,2025. 09,,
3523,신한카드,341137,신한카드법인,법인,아멕스,신용,2025. 09,,
3524,현대카드,37029919,현대아멕스개인,개인,아멕스,신용,2025. 09,,
3525,현대카드,37030101,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3526,현대카드,37030102,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3527,현대카드,37030103,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3528,현대카드,37030104,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3529,현대카드,37030105,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3530,현대카드,37030106,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3531,현대카드,37030107,현대아멕스법인,법인,아멕스,신용,2025. 09,,
3532,현대카드,411255,현대비자개인,개인,비자,신용,2025. 09,,
3533,현대카드,412495,현대비자개인,개인,비자,신용,2025. 09,,
3534,KB국민카드,427841,KB체크카드,개인,비자,체크,2025. 09,,
3535,BC카드,469556,IBK비씨카드,법인,비자,신용,2025. 09,,
3536,BC카드,53020035,헥토카드체크,개인,마스터,체크,2025. 09,,
3537,NH농협카드,53415215,NH Platinum,개인,마스터,신용,2025. 09,,
3538,NH농협카드,53415222,NH Platinum,개인,마스터,신용,2025. 09,,
3539,삼성카드,544809,삼성개인신용,개인,마스터,신용,2025. 09,,
3540,우리카드,546254,우리카드,법인,마스터,신용,2025. 09,,
3541,BC카드,546517,비씨카드,개인,마스터,신용,2025. 09,,
3542,BC카드,548364,비씨카드,법인,마스터,신용,2025. 09,,
3543,삼성카드,548419,삼성개인신용,개인,마스터,신용,2025. 09,,
3544,수협은행,548527,수협카드,개인,마스터,신용,2025. 09,,
3545,신한카드,62636139,신한은련개인,개인,은련,신용,2025. 09,,
3546,신한카드,62636140,신한은련개인,개인,은련,신용,2025. 09,,
3547,신한카드,62636141,신한은련개인,개인,은련,신용,2025. 09,,
3548,신한카드,62636142,신한은련법인,법인,은련,신용,2025. 09,,
3549,신한카드,62636143,신한은련법인,법인,은련,신용,2025. 09,,
3550,신한카드,62636144,신한은련체크,개인,은련,체크,2025. 09,,
3551,BC카드,920057,헥토카드체크,개인,로컬,체크,2025. 09,,
3552,BC카드,940757,헥토카드체크,개인,로컬,체크,2025. 09,,
3553,롯데카드,940950,롯데체크카드,개인,로컬,체크,2025. 09,,
3554,롯데카드,940989,롯데카드,개인,로컬,신용,2025. 09,,
3555,신한카드,942067,신한카드,개인,로컬,신용,2025. 09,,
3556,BC카드,944261,네이버체크,개인,로컬,체크,2025. 09,,
3557,BC카드,948351,비씨카드,개인,로컬,신용,2025. 09,,
3558,BC카드,948352,비씨카드,법인,로컬,신용,2025. 09,,
3559,KB국민카드,949143,토스체크,개인,로컬,체크,2025. 09,,
3560,우리카드,950033,우리카드,개인,로컬,신용,2025. 09,,
3561,광주은행,960173,광주GIFT,개인,로컬,기프트,2025. 09,,
3562,광주은행,960174,광주GIFT,개인,로컬,기프트,2025. 09,,
3563,광주은행,960175,광주GIFT,개인,로컬,기프트,2025. 09,,
3564,광주은행,960176,광주GIFT,개인,로컬,기프트,2025. 09,,
3565,광주은행,960177,광주GIFT,개인,로컬,기프트,2025. 09,,
3566,광주은행,960178,광주GIFT,개인,로컬,기프트,2025. 09,,
3567,광주은행,960179,광주GIFT,개인,로컬,기프트,2025. 09,,
3568,광주은행,960180,광주GIFT,개인,로컬,기프트,2025. 09,,
3569,KB국민카드,356453,KB국민카드,개인,JCB,신용,2026. 01,,
3570,신한카드,357136,신한카드체크,개인,JCB,체크,2026. 01,,
3571,현대카드,37764913,현대아멕스개인,개인,아멕스,신용,2026. 01,,
3572,현대카드,37764914,현대아멕스개인,개인,아멕스,신용,2026. 01,,
3573,현대카드,37764915,현대아멕스개인,개인,아멕스,신용,2026. 01,,
3574,현대카드,37764916,현대아멕스개인,개인,아멕스,신용,2026. 01,,
3575,현대카드,40164567,현대비자개인,개인,비자,신용,2026. 01,,
3576,현대카드,40188518,현대비자개인,개인,비자,신용,2026. 01,,
3577,KB국민카드,42143101,KB기업카드,법인,비자,신용,2026. 01,,
3578,현대카드,42143200,현대비자개인,개인,비자,신용,2026. 01,,
3579,현대카드,42143900,현대아멕스개인,개인,비자,신용,2026. 01,,
3580,하나카드,511129,토스뱅크,개인,마스터,체크,2026. 01,,
3581,하나카드,511495,토스뱅크,개인,마스터,체크,2026. 01,,
3582,신한카드,512457,신한카드체크,개인,마스터,체크,2026. 01,,
3583,BC카드,519976,IBK비씨체크,개인,마스터,체크,2026. 01,,
3584,현대카드,53063631,현대마스터개인,개인,마스터,신용,2026. 01,,
3585,하나카드,53610966,토스뱅크,개인,마스터,체크,2026. 01,,
3586,신한카드,54802842,신한카드,개인,마스터,신용,2026. 01,,
3587,우리카드,624334,우리카드,개인,은련,신용,2026. 01,,
3588,BC카드,900048,신협체크,개인,로컬,체크,2026. 01,,
3589,BC카드,920150,비씨체크,개인,로컬,체크,2026. 01,,
3590,BC카드,920196,케이뱅크체크,개인,로컬,체크,2026. 01,,
3591,신한카드,941113,신한카드체크,개인,로컬,체크,2026. 01,,
3592,NH농협카드,941616,NH Platinum,개인,로컬,신용,2026. 01,,
3593,NH농협카드,941617,NH Platinum,개인,로컬,신용,2026. 01,,
3594,신한카드,942068,신한카드체크,개인,로컬,체크,2026. 01,,
3595,신한카드,942079,신한카드,개인,로컬,신용,2026. 01,,
3596,현대카드,943196,현대로컬개인,개인,로컬,신용,2026. 01,,
3597,현대카드,943197,현대로컬개인,개인,로컬,신용,2026. 01,,
3598,현대카드,943198,현대로컬개인,개인,로컬,신용,2026. 01,,
3599,제주은행,944235,제주GIFT,개인,로컬,기프트,2026. 01,,
